step,source_ce,coral_loss,global_mmd2,adversarial_loss,weighted_coral,weighted_global_mmd2,weighted_adversarial,total_loss,target_batch_size,target_label_object_present,target_ce_status,class_conditional_coral_status,class_mmd_status,stage_mmd_status,target_proto_anchor_status,pseudo_label_status
105,0.0049893599934875965,4.3297750380588695e-06,0.04458552598953247,0.0596928745508194,2.1648875190294348e-06,0.022292762994766235,0.0298464372754097,0.05713072419166565,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
106,0.009114584885537624,2.3235602384374943e-06,0.030736863613128662,0.060211777687072754,1.1617801192187471e-06,0.015368431806564331,0.030105888843536377,0.05459006875753403,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
107,0.0055380030535161495,4.238353085384006e-06,0.06307739019393921,0.0995420590043068,2.119176542692003e-06,0.031538695096969604,0.0497710295021534,0.08684984594583511,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
108,0.006907249800860882,5.448543106467696e-06,0.04286074638366699,0.06602681428194046,2.724271553233848e-06,0.021430373191833496,0.03301340714097023,0.06135375425219536,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
109,0.004679510835558176,3.4048148336296435e-06,0.058102548122406006,-0.027091234922409058,1.7024074168148218e-06,0.029051274061203003,-0.013545617461204529,0.02018687129020691,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
110,0.00515688257291913,4.657018962461734e-06,0.036282360553741455,0.07468099147081375,2.328509481230867e-06,0.018141180276870728,0.037340495735406876,0.060640886425971985,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
111,0.0041860551573336124,4.250624897395028e-06,0.04032027721405029,0.09647494554519653,2.125312448697514e-06,0.020160138607025146,0.04823747277259827,0.07258579134941101,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
112,0.0062293363735079765,6.895229034853401e-06,0.14115923643112183,-0.050661806017160416,3.4476145174267003e-06,0.07057961821556091,-0.025330903008580208,0.05148150026798248,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
113,0.005578561685979366,3.3780356716306414e-06,0.05108988285064697,0.12014584243297577,1.6890178358153207e-06,0.025544941425323486,0.060072921216487885,0.09119811654090881,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
114,0.00579988956451416,3.3202309168700594e-06,0.058189988136291504,0.027387335896492004,1.6601154584350297e-06,0.029094994068145752,0.013693667948246002,0.04859021306037903,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
115,0.006092781201004982,3.167999921060982e-06,0.03365689516067505,0.0022080689668655396,1.583999960530491e-06,0.016828447580337524,0.0011040344834327698,0.02402684837579727,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
116,0.005737577565014362,5.8839150369749404e-06,0.04387938976287842,0.05301980674266815,2.9419575184874702e-06,0.02193969488143921,0.026509903371334076,0.05419011786580086,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
117,0.006052409298717976,7.823377927707043e-06,0.04353147745132446,-0.01995951682329178,3.911688963853521e-06,0.02176573872566223,-0.00997975841164589,0.017842300236225128,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
118,0.004996855277568102,6.473781013482949e-06,0.0352512001991272,0.03147643804550171,3.2368905067414744e-06,0.0176256000995636,0.015738219022750854,0.03836391121149063,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
119,0.003337005153298378,2.8422432478691917e-06,0.06458711624145508,0.026983991265296936,1.4211216239345958e-06,0.03229355812072754,0.013491995632648468,0.04912398010492325,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
120,0.007405335083603859,5.8835221352637745e-06,0.04133200645446777,0.009875372052192688,2.9417610676318873e-06,0.020666003227233887,0.004937686026096344,0.033011965453624725,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
121,0.005931890569627285,6.236248282220913e-06,0.05622225999832153,-0.030430153012275696,3.1181241411104565e-06,0.028111129999160767,-0.015215076506137848,0.01883106306195259,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
122,0.007614766247570515,8.251768122136127e-06,0.09988665580749512,-0.032894425094127655,4.125884061068064e-06,0.04994332790374756,-0.016447212547063828,0.04111500829458237,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
123,0.0069610183127224445,6.184945959830657e-06,0.04451167583465576,0.044843241572380066,3.0924729799153283e-06,0.02225583791732788,0.022421620786190033,0.051641568541526794,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
124,0.0075035979971289635,5.712949587177718e-06,0.09109485149383545,0.005219325423240662,2.856474793588859e-06,0.045547425746917725,0.002609662711620331,0.055663540959358215,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
125,0.004992789588868618,3.6722826735058334e-06,0.034938156604766846,0.017161592841148376,1.8361413367529167e-06,0.017469078302383423,0.008580796420574188,0.031044499948620796,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
126,0.008518592454493046,3.0099897685431642e-06,0.050299882888793945,0.054666802287101746,1.5049948842715821e-06,0.025149941444396973,0.027333401143550873,0.061003439128398895,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
127,0.00888562947511673,1.323973719991045e-05,0.09048992395401001,-0.07586745917797089,6.619868599955225e-06,0.045244961977005005,-0.03793372958898544,0.01620348170399666,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
128,0.006387799046933651,3.5025250326725654e-06,0.06966835260391235,0.006413638591766357,1.7512625163362827e-06,0.03483417630195618,0.0032068192958831787,0.04443054646253586,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
129,0.006210788618773222,4.634939159586793e-06,0.04527604579925537,0.024095013737678528,2.3174695797933964e-06,0.022638022899627686,0.012047506868839264,0.0408986359834671,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
130,0.007103998679667711,1.244465875060996e-05,0.12664145231246948,-0.023092493414878845,6.22232937530498e-06,0.06332072615623474,-0.011546246707439423,0.05888470262289047,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
131,0.006899937056005001,3.8074920212238794e-06,0.05127441883087158,-0.023835808038711548,1.9037460106119397e-06,0.02563720941543579,-0.011917904019355774,0.020621147006750107,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
132,0.006203692872077227,4.691612502938369e-06,0.04602646827697754,0.013997822999954224,2.3458062514691846e-06,0.02301323413848877,0.006998911499977112,0.03621818497776985,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
133,0.006991514004766941,4.50319157607737e-06,0.03194624185562134,0.024901866912841797,2.251595788038685e-06,0.01597312092781067,0.012450933456420898,0.035417817533016205,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
134,0.006924339570105076,3.306646249257028e-06,0.03093641996383667,0.04173684120178223,1.653323124628514e-06,0.015468209981918335,0.020868420600891113,0.04326262325048447,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
135,0.009736431762576103,3.856508101307554e-06,0.029811441898345947,-0.013985753059387207,1.928254050653777e-06,0.014905720949172974,-0.0069928765296936035,0.017651204019784927,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
136,0.006828393787145615,9.315799616160803e-06,0.05601781606674194,-0.013707488775253296,4.657899808080401e-06,0.02800890803337097,-0.006853744387626648,0.027988214045763016,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
137,0.00580372242256999,3.4020108614640776e-06,0.05456727743148804,0.04401639103889465,1.7010054307320388e-06,0.02728363871574402,0.022008195519447327,0.05509725958108902,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
138,0.007525180000811815,5.303325906425016e-06,0.056594014167785645,-0.09881600737571716,2.651662953212508e-06,0.028297007083892822,-0.04940800368785858,-0.013583164662122726,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
139,0.007186568807810545,5.136070740263676e-06,0.04166615009307861,-0.0410231351852417,2.568035370131838e-06,0.020833075046539307,-0.02051156759262085,0.0075106434524059296,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
140,0.005775668658316135,3.809667987297871e-06,0.024323999881744385,-0.01832789182662964,1.9048339936489356e-06,0.012161999940872192,-0.00916394591331482,0.008775627240538597,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
141,0.005461687687784433,4.150662789470516e-06,0.03616929054260254,-0.016144484281539917,2.075331394735258e-06,0.01808464527130127,-0.008072242140769958,0.01547616720199585,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
142,0.004716848488897085,3.1134550226852298e-06,0.028224050998687744,-0.021676361560821533,1.5567275113426149e-06,0.014112025499343872,-0.010838180780410767,0.007992248982191086,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
143,0.0052137793973088264,4.201511274004588e-06,0.06147623062133789,-0.08518698811531067,2.100755637002294e-06,0.030738115310668945,-0.042593494057655334,-0.006639499217271805,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
144,0.008236592635512352,7.83009181759553e-06,0.07523953914642334,-0.034243762493133545,3.915045908797765e-06,0.03761976957321167,-0.017121881246566772,0.028738394379615784,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
145,0.005122931208461523,6.718177701259265e-06,0.07042229175567627,-0.0867609977722168,3.3590888506296324e-06,0.035211145877838135,-0.0433804988861084,-0.00304306298494339,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
146,0.006932275369763374,2.8638496587518603e-06,0.03138619661331177,-0.04672309756278992,1.4319248293759301e-06,0.015693098306655884,-0.02336154878139496,-0.0007347427308559418,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
147,0.006632477976381779,5.6070230129989795e-06,0.11792826652526855,-0.10984784364700317,2.8035115064994898e-06,0.05896413326263428,-0.05492392182350159,0.010675489902496338,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
148,0.006630773656070232,7.769098374410532e-06,0.14832663536071777,-0.03961664438247681,3.884549187205266e-06,0.07416331768035889,-0.019808322191238403,0.060989655554294586,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
149,0.005960393231362104,4.984701263310853e-06,0.0622251033782959,-0.04150110483169556,2.4923506316554267e-06,0.03111255168914795,-0.02075055241584778,0.016324885189533234,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
150,0.008093727752566338,7.587942945974646e-06,0.052860260009765625,-0.028336763381958008,3.793971472987323e-06,0.026430130004882812,-0.014168381690979004,0.02035927027463913,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
151,0.00738892238587141,2.3796758341632085e-06,0.024022400379180908,-0.03244912624359131,1.1898379170816042e-06,0.012011200189590454,-0.016224563121795654,0.003176748752593994,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
152,0.010908789001405239,5.834419425809756e-06,0.061177730560302734,-0.061495810747146606,2.917209712904878e-06,0.030588865280151367,-0.030747905373573303,0.010752666741609573,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
153,0.007274653296917677,4.266629730409477e-06,0.05172032117843628,-0.008238017559051514,2.1333148652047385e-06,0.02586016058921814,-0.004119008779525757,0.029017940163612366,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
154,0.00433717155829072,5.311300810717512e-06,0.09087097644805908,-0.03641226887702942,2.655650405358756e-06,0.04543548822402954,-0.01820613443851471,0.03156918287277222,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
155,0.006864085793495178,5.679024070559535e-06,0.11150109767913818,-0.02335059642791748,2.8395120352797676e-06,0.05575054883956909,-0.01167529821395874,0.05094217509031296,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
156,0.004556588362902403,6.625530204473762e-06,0.12324047088623047,0.023415058851242065,3.312765102236881e-06,0.061620235443115234,0.011707529425621033,0.07788766920566559,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
157,0.06146825850009918,3.899415332853096e-06,0.07813936471939087,-0.08021587133407593,1.949707666426548e-06,0.039069682359695435,-0.040107935667037964,0.06043195724487305,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
158,0.0038746765349060297,3.0531416541634826e-06,0.1327027678489685,0.0674721896648407,1.5265708270817413e-06,0.06635138392448425,0.03373609483242035,0.10396368056535721,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
159,0.004647274501621723,4.666881068260409e-06,0.06202322244644165,0.05182594060897827,2.3334405341302045e-06,0.031011611223220825,0.025912970304489136,0.061574190855026245,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
160,0.0030689011327922344,3.5072719128947938e-06,0.06883543729782104,0.06899327039718628,1.7536359564473969e-06,0.03441771864891052,0.03449663519859314,0.07198500633239746,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
161,0.004079433158040047,4.017837454739492e-06,0.05685591697692871,0.027204126119613647,2.008918727369746e-06,0.028427958488464355,0.013602063059806824,0.046111464500427246,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
162,0.003372826846316457,2.2120218545751413e-06,0.0385441780090332,-0.0878063440322876,1.1060109272875707e-06,0.0192720890045166,-0.0439031720161438,-0.021257150918245316,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
163,0.00573696056380868,4.634618562704418e-06,0.0479581356048584,-0.060499370098114014,2.317309281352209e-06,0.0239790678024292,-0.030249685049057007,-0.000531340017914772,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
164,0.004586225375533104,7.350703526753932e-06,0.10220658779144287,0.08539456129074097,3.675351763376966e-06,0.051103293895721436,0.04269728064537048,0.09839047491550446,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
165,0.003505505621433258,2.7526859867066378e-06,0.044045329093933105,0.04809349775314331,1.3763429933533189e-06,0.022022664546966553,0.024046748876571655,0.0495762974023819,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
166,0.0037360333371907473,8.785877071204595e-06,0.0663338303565979,-0.12772750854492188,4.392938535602298e-06,0.03316691517829895,-0.06386375427246094,-0.026956412941217422,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
167,0.0031149524729698896,2.361344286327949e-06,0.06937015056610107,-0.15749764442443848,1.1806721431639744e-06,0.03468507528305054,-0.07874882221221924,-0.04094761237502098,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
168,0.007832326926290989,5.502787189470837e-06,0.040646255016326904,-0.0637187659740448,2.7513935947354184e-06,0.020323127508163452,-0.0318593829870224,-0.00370117649435997,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
169,0.06311406195163727,6.049401235941332e-06,0.07433634996414185,-0.13113966584205627,3.024700617970666e-06,0.03716817498207092,-0.06556983292102814,0.034715428948402405,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
170,0.004483534023165703,3.967994416598231e-06,0.04551297426223755,-0.1059851348400116,1.9839972082991153e-06,0.022756487131118774,-0.0529925674200058,-0.02575056254863739,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
171,0.00431711133569479,8.212658030970488e-06,0.06436681747436523,-0.09560441970825195,4.106329015485244e-06,0.03218340873718262,-0.04780220985412598,-0.01129758358001709,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
172,0.031228598207235336,8.646014975965954e-06,0.0869331955909729,-0.11679813265800476,4.323007487982977e-06,0.04346659779548645,-0.05839906632900238,0.01630045473575592,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
173,0.003121944610029459,3.398861281311838e-06,0.08821839094161987,-0.12907785177230835,1.699430640655919e-06,0.044109195470809937,-0.06453892588615417,-0.01730608567595482,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
174,0.004164807498455048,5.3656103773391806e-06,0.14708495140075684,-0.1473861038684845,2.6828051886695903e-06,0.07354247570037842,-0.07369305193424225,0.00401691347360611,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
175,0.02813573367893696,7.658581125724595e-06,0.08590126037597656,-0.07293081283569336,3.8292905628622975e-06,0.04295063018798828,-0.03646540641784668,0.03462478518486023,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
176,0.0029623061418533325,3.89208162232535e-06,0.1582595705986023,-0.10509377717971802,1.946040811162675e-06,0.07912978529930115,-0.05254688858985901,0.02954714745283127,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
177,0.0034319532569497824,6.746748113073409e-06,0.07865560054779053,-0.03574484586715698,3.3733740565367043e-06,0.039327800273895264,-0.01787242293357849,0.024890705943107605,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
178,0.022806596010923386,4.285395334591158e-06,0.08785122632980347,0.033574461936950684,2.142697667295579e-06,0.04392561316490173,0.016787230968475342,0.08352158218622208,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
179,0.051509056240320206,7.952203304739669e-06,0.10244250297546387,-0.038978248834609985,3.9761016523698345e-06,0.051221251487731934,-0.019489124417304993,0.0832451581954956,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
180,0.009662154130637646,8.528526450390927e-06,0.08057868480682373,-0.019300341606140137,4.264263225195464e-06,0.040289342403411865,-0.009650170803070068,0.040305592119693756,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
181,0.00445517897605896,9.592342394171283e-06,0.10722684860229492,0.06489598751068115,4.796171197085641e-06,0.05361342430114746,0.032447993755340576,0.09052139520645142,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
182,0.004450005479156971,5.410361609392567e-06,0.05250108242034912,0.03037962317466736,2.7051808046962833e-06,0.02625054121017456,0.01518981158733368,0.04589306563138962,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
183,0.00439746119081974,7.132898190320702e-06,0.14467453956604004,0.06910446286201477,3.566449095160351e-06,0.07233726978302002,0.034552231431007385,0.11129052937030792,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
184,0.003236186457797885,7.834745701984502e-06,0.1116945743560791,0.014320433139801025,3.917372850992251e-06,0.05584728717803955,0.007160216569900513,0.0662476122379303,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
185,0.004750027321279049,6.032266810507281e-06,0.07639825344085693,0.05316077172756195,3.0161334052536404e-06,0.03819912672042847,0.026580385863780975,0.06953255832195282,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
186,0.0044005438685417175,2.9410932711471105e-06,0.07200223207473755,0.09567652642726898,1.4705466355735552e-06,0.036001116037368774,0.04783826321363449,0.08824139833450317,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
187,0.003862511133775115,1.1147350960527547e-05,0.14166474342346191,0.15412355959415436,5.573675480263773e-06,0.07083237171173096,0.07706177979707718,0.1517622470855713,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
